Time,USDT,USDS,USDC,PayPal USD,USDe,DAI,PAXG_Price,bitcoin,聯準會利率,DXY_Index,USD/EUR,USD/JPY,USD/CNY,UNRATE,NASDAQ_Price,T10YIE(類似通膨日資料),VIX,道瓊平均工業指數,美國公債10年期殖利率,S&P500
2021/3/1,1.00040867,,0.99975693,,,1.001323,1728.69303,49631.24137,0.07,91.04,0.83,106.75,6.466,6.1,13588.83,2.16,23.35,31535.51,1.45,3901.8
2021/3/2,1.00102174,,1.00007774,,,1.001244,1751.131227,48378.98805,0.07,90.79,0.8271,106.67,6.4714,6.1,13358.79,2.2,24.1,31391.52,1.42,3870.3
2021/3/3,1.00041737,,1.00000157,,,1.000955,1721.028659,50538.24341,0.07,90.95,0.8289,106.99,6.4679,6.1,12997.75,2.21,26.67,31270.09,1.47,3819.7
2021/3/4,1.00007396,,1.0001626,,,1.001454,1707.149763,48561.16615,0.07,91.63,0.8356,107.97,6.47,6.1,12723.47,2.2,28.57,30924.14,1.54,3768.5
2021/3/5,1.00081852,,1.00027743,,,1.00169,1711.907332,48927.30455,0.07,91.98,0.8391,108.34,6.4968,6.1,12920.15,2.22,24.66,31496.3,1.56,3841.9
2021/3/6,1.00018976,,0.99988131,,,1.001068,1716.711215,48912.38173,0.07,91.98,0.8391,108.34,6.4968,6.1,12920.15,2.22,24.66,31496.3,1.56,3841.9
2021/3/7,1.00031792,,0.99999415,,,1.00064,1720.868259,51206.69295,0.07,91.98,0.8391,108.34,6.4968,6.1,12920.15,2.22,24.66,31496.3,1.56,3841.9
2021/3/8,1.0004318,,0.99998412,,,1.000586,1704.699518,52246.52231,0.07,92.31,0.8443,108.86,6.5261,6.1,12609.16,2.21,25.47,31802.44,1.59,3821.3
2021/3/9,1.00066846,,1.00007396,,,1.001164,1729.251573,54824.11781,0.07,91.96,0.8404,108.46,6.5067,6.1,13073.82,2.21,24.03,31832.74,1.55,3875.4
2021/3/10,1.00052624,,1.00005183,,,1.001186,1739.761759,56008.5494,0.07,91.82,0.8385,108.38,6.5059,6.1,13068.83,2.26,22.56,32297.02,1.53,3898.8
2021/3/11,1.0005828,,1.00012912,,,1.000912,1743.667293,57805.12302,0.07,91.42,0.8343,108.49,6.4939,6.1,13398.67,2.28,21.91,32485.59,1.54,3939.3
2021/3/12,1.00034254,,1.00017443,,,1.001833,1739.861172,57332.08896,0.07,91.68,0.8366,109,6.5085,6.1,13319.86,2.26,20.69,32778.64,1.64,3943.3
2021/3/13,0.99984543,,1.00023186,,,1.001236,1744.158406,61243.08477,0.07,91.68,0.8366,109,6.5085,6.1,13319.86,2.26,20.69,32778.64,1.64,3943.3
2021/3/14,0.99979069,,0.99999785,,,1.0018,1737.068585,59302.31698,0.07,91.68,0.8366,109,6.5085,6.1,13319.86,2.26,20.69,32778.64,1.64,3943.3
2021/3/15,1.00037388,,1.00008406,,,1.00238,1735.020258,55907.20023,0.07,91.83,0.8383,109.12,6.5001,6.1,13459.71,2.27,20.03,32953.46,1.62,3968.9
2021/3/16,1.00005832,,0.99999413,,,1.001224,1743.329093,56804.90123,0.07,91.86,0.8402,108.98,6.5059,6.1,13471.57,2.3,19.79,32825.95,1.62,3962.7
2021/3/17,0.99908311,,0.99890232,,,1.005264,1758.459681,58870.89333,0.07,91.44,0.8348,108.83,6.5041,6.1,13525.2,2.3,19.23,33015.37,1.63,3974.1
2021/3/18,1.00092542,,1.00099445,,,1.002376,1744.928092,57858.92071,0.07,91.86,0.8393,108.88,6.5063,6.1,13116.17,2.27,21.58,32862.3,1.71,3915.5
2021/3/19,1.00263235,,1.0024375,,,1.003674,1763.48573,58346.65297,0.07,91.92,0.8401,108.87,6.509,6.1,13215.24,2.31,20.95,32627.97,1.74,3913.1
2021/3/20,1.00223016,,1.00215144,,,1.004374,1763.453917,58313.64261,0.07,91.92,0.8401,108.87,6.509,6.1,13215.24,2.31,20.95,32627.97,1.74,3913.1
2021/3/21,1.00128004,,1.00096234,,,1.000428,1748.865503,57523.42099,0.07,91.92,0.8401,108.87,6.509,6.1,13215.24,2.31,20.95,32627.97,1.74,3913.1
2021/3/22,1.00181096,,1.00131022,,,0.999621,1748.445417,54529.14561,0.07,91.74,0.8379,108.83,6.5078,6.1,13377.54,2.33,18.88,32731.2,1.69,3940.6
2021/3/23,1.0011948,,1.00080404,,,1.004529,1742.188929,54738.94493,0.07,92.34,0.8439,108.56,6.5164,6.1,13227.7,2.29,20.3,32423.15,1.63,3910.5
2021/3/24,1.00130131,,1.00155362,,,1.001911,1742.777163,52774.26369,0.07,92.53,0.8466,108.72,6.5246,6.1,12961.89,2.31,21.2,32420.06,1.62,3889.1
2021/3/25,1.00101636,,1.00083002,,,1.00243,1732.340905,51704.16193,0.07,92.53,0.8501,109.17,6.5463,6.1,12977.68,2.32,19.81,32619.48,1.63,3909.5
2021/3/26,1.00122202,,1.00080149,,,1.005093,1744.706248,55137.31373,0.07,92.77,0.8479,109.64,6.5415,6.1,13138.72,2.34,18.86,33072.88,1.67,3974.5
2021/3/27,1.00060086,,1.00027398,,,1.003627,1735.288624,55973.51084,0.07,92.77,0.8479,109.64,6.5415,6.1,13138.72,2.34,18.86,33072.88,1.67,3974.5
2021/3/28,1.00060718,,1.0007922,,,1.001467,1749.478215,55950.74577,0.07,92.77,0.8479,109.64,6.5415,6.1,13138.72,2.34,18.86,33072.88,1.67,3974.5
2021/3/29,0.99975875,,1.00002413,,,1.003366,1725.28655,57750.19987,0.07,92.94,0.8501,109.78,6.5697,6.1,13059.65,2.36,20.74,33171.37,1.73,3971.1
2021/3/30,1.00089602,,1.0005575,,,1.003923,1702.027081,58917.69305,0.07,93.3,0.8536,110.34,6.572,6.1,13045.39,2.35,19.61,33066.96,1.73,3958.6
2021/3/31,1.00001997,,0.99960549,,,1.003806,1716.32277,58918.83271,0.07,93.23,0.8526,110.7,6.5527,6.1,13246.87,2.37,19.4,32981.55,1.74,3972.9
2021/4/1,1.00046387,,1.00086919,,,1.003512,1742.772905,59095.80798,0.07,92.93,0.8492,110.6,6.5653,6.1,13480.11,2.35,17.33,33153.21,1.69,4019.9
2021/4/2,1.0005762,,1.0003495,,,1.004786,1742.838915,59384.31336,0.07,93.02,0.8501,110.71,6.5671,6.1,13480.11,2.36,17.33,33153.21,1.72,4019.9
2021/4/3,1.00308528,,1.00279087,,,1.003667,1743.19198,57603.88917,0.07,93.02,0.8501,110.71,6.5671,6.1,13480.11,2.36,17.33,33153.21,1.72,4019.9
2021/4/4,1.00340205,,1.00295733,,,1.006713,1755.434478,58758.55629,0.07,93.02,0.8501,110.71,6.5671,6.1,13480.11,2.36,17.33,33153.21,1.72,4019.9
2021/4/5,1.00025367,,1.00004472,,,1.0002,1743.899744,59057.87897,0.07,92.6,0.8466,110.17,6.5671,6.1,13705.59,2.35,17.91,33527.19,1.73,4077.9
2021/4/6,1.00167979,,1.00142253,,,1.001357,1759.202534,58192.35868,0.07,92.33,0.842,109.74,6.5395,6.1,13698.38,2.32,18.12,33430.24,1.67,4073.9
2021/4/7,1.00185473,,1.00223668,,,1.002253,1758.219226,56048.93781,0.07,92.46,0.8424,109.84,6.5425,6.1,13688.84,2.34,17.16,33446.26,1.68,4079.9
2021/4/8,1.00016716,,1.00023984,,,1.006115,1774.323903,58323.95358,0.07,92.06,0.8394,109.24,6.5511,6.1,13829.31,2.33,16.95,33503.57,1.64,4097.2
2021/4/9,1.00109783,,1.00149293,,,1.002194,1753.65012,58245.003,0.07,92.16,0.8402,109.65,6.553,6.1,13900.19,2.31,16.69,33800.6,1.67,4128.8
2021/4/10,1.0004688,,1.00059054,,,1.001763,1756.067707,59793.23541,0.07,92.16,0.8402,109.65,6.553,6.1,13900.19,2.31,16.69,33800.6,1.67,4128.8
2021/4/11,1.00217661,,1.00286998,,,1.003211,1760.438566,60204.96491,0.07,92.16,0.8402,109.65,6.553,6.1,13900.19,2.31,16.69,33800.6,1.67,4128.8
2021/4/12,0.99993669,,1.000371,,,0.999958,1747.047429,59893.45189,0.07,92.14,0.8396,109.37,6.5483,6.1,13850,2.33,16.91,33745.4,1.69,4128
2021/4/13,0.99927457,,0.99945584,,,0.999786,1749.950135,63503.45793,0.07,91.85,0.8369,109.05,6.5441,6.1,13996.1,2.33,16.65,33677.27,1.64,4141.6
2021/4/14,1.00158989,,1.00143641,,,1.002131,1753.259851,63109.69593,0.07,91.69,0.8348,108.91,6.5296,6.1,13857.84,2.33,16.99,33730.89,1.64,4124.7
2021/4/15,1.00087713,,1.00032616,,,1.001731,1772.267027,63314.01085,0.07,91.69,0.8357,108.74,6.5228,6.1,14038.76,2.33,16.57,34035.99,1.56,4170.4
2021/4/16,1.00234538,,1.00103346,,,1.002481,1791.919674,61572.7896,0.07,91.56,0.8344,108.77,6.521,6.1,14052.34,2.36,16.25,34200.67,1.59,4185.5
2021/4/17,1.01152966,,1.01049621,,,1.01031,1810.123267,60683.82123,0.07,91.56,0.8344,108.77,6.521,6.1,14052.34,2.36,16.25,34200.67,1.59,4185.5
2021/4/18,1.00010421,,1.00009452,,,0.999159,1799.037776,56216.185,0.07,91.56,0.8344,108.77,6.521,6.1,14052.34,2.36,16.25,34200.67,1.59,4185.5
2021/4/19,0.99986532,,0.99996707,,,0.999281,1782.94317,55724.2671,0.07,91.07,0.8309,108.15,6.5102,6.1,13914.77,2.34,17.29,34077.63,1.61,4163.3
2021/4/20,0.99993812,,1.00005423,,,0.999546,1789.646922,56473.03228,0.07,91.24,0.8309,108.08,6.4995,6.1,13786.27,2.32,18.68,33821.3,1.58,4134.9
2021/4/21,0.99993175,,1.00013383,,,0.99996,1815.226223,53906.08805,0.07,91.15,0.8309,108.05,6.4909,6.1,13950.22,2.33,17.5,34137.31,1.57,4173.4
2021/4/22,1.00008959,,1.00002821,,,0.999529,1796.740729,51762.27205,0.07,91.33,0.8323,107.96,6.4914,6.1,13818.41,2.33,18.71,33815.9,1.57,4135
2021/4/23,1.00016189,,0.99997809,,,1.000433,1803.71834,51093.65071,0.07,90.86,0.8265,107.91,6.4954,6.1,14016.81,2.34,17.33,34043.49,1.58,4180.2
2021/4/24,0.99990911,,1.00006491,,,0.999708,1788.917315,50050.86822,0.07,90.86,0.8265,107.91,6.4954,6.1,14016.81,2.34,17.33,34043.49,1.58,4180.2
2021/4/25,0.99993413,,1.00017852,,,1.000371,1782.609051,49004.25326,0.07,90.86,0.8265,107.91,6.4954,6.1,14016.81,2.34,17.33,34043.49,1.58,4180.2
2021/4/26,1.0000417,,0.99998687,,,1.000815,1794.086102,54021.75479,0.07,90.81,0.8278,108.08,6.4855,6.1,14138.78,2.36,17.64,33981.57,1.58,4187.6
2021/4/27,1.00006249,,0.99992701,,,1.000874,1791.41671,55033.11801,0.07,90.91,0.8271,108.68,6.4831,6.1,14090.22,2.39,17.56,33984.93,1.63,4186.7
2021/4/28,1.00005234,,1.00019873,,,1.000746,1797.790085,54824.7049,0.07,90.61,0.8248,108.59,6.4788,6.1,14051.03,2.41,17.28,33820.38,1.63,4183.2
2021/4/29,0.99996558,,1.00014365,,,0.999947,1786.897397,53555.10849,0.07,90.61,0.8251,108.91,6.4722,6.1,14082.55,2.42,17.61,34060.36,1.65,4211.5
2021/4/30,1.00000862,,0.99982417,,,1.000065,1785.07329,57750.17735,0.07,91.28,0.832,109.27,6.4735,6.1,13962.68,2.41,18.61,33874.85,1.65,4181.2
2021/5/1,1.00011075,,1.00015383,,,1.00126,1790.326599,57828.05063,0.07,91.28,0.832,109.27,6.4735,5.8,13962.68,2.41,18.61,33874.85,1.65,4181.2
2021/5/2,1.00013222,,0.99994853,,,0.999577,1784.73791,56631.07741,0.07,91.28,0.832,109.27,6.4735,5.8,13962.68,2.41,18.61,33874.85,1.65,4181.2
2021/5/3,1.00016493,,1.00010383,,,1.000712,1801.700986,57200.29122,0.07,90.94,0.829,109.06,6.4735,5.8,13895.12,2.42,18.31,34113.23,1.63,4192.7
2021/5/4,0.99995116,,1.00019481,,,1.000192,1785.778616,53333.53775,0.07,91.29,0.8323,109.33,6.4735,5.8,13633.5,2.42,19.48,34133.03,1.61,4164.7
2021/5/5,0.99987478,,1.00011763,,,1.00068,1799.232471,57424.00595,0.06,91.31,0.8329,109.18,6.4735,5.8,13582.42,2.47,19.15,34230.34,1.59,4167.6
2021/5/6,1.00016893,,1.00005478,,,0.999667,1839.227026,56396.51416,0.06,90.95,0.8288,109.08,6.4638,5.8,13632.84,2.45,18.39,34548.53,1.58,4201.6
2021/5/7,1.00016611,,1.00007692,,,1.000348,1856.898663,57356.40188,0.06,90.23,0.8221,108.6,6.4325,5.8,13752.24,2.49,16.69,34777.76,1.6,4232.6
2021/5/8,1.00007757,,1.00003381,,,1.000822,1863.476674,58803.77581,0.06,90.23,0.8221,108.6,6.4325,5.8,13752.24,2.49,16.69,34777.76,1.6,4232.6
2021/5/9,1.00005767,,1.00005229,,,1.000295,1891.490273,58232.31614,0.06,90.23,0.8221,108.6,6.4325,5.8,13752.24,2.49,16.69,34777.76,1.6,4232.6
2021/5/10,1.00013654,,1.0000173,,,1.000297,1879.342073,55859.79754,0.06,90.21,0.8244,108.78,6.4166,5.8,13401.86,2.54,19.66,34742.82,1.63,4188.4
2021/5/11,0.99996725,,1.0001674,,,1.000578,1861.775256,56704.57306,0.06,90.14,0.8232,108.61,6.4292,5.8,13389.43,2.53,21.84,34269.16,1.64,4152.1
2021/5/12,0.99999281,,1.00009685,,,0.999817,1829.009863,49150.53388,0.06,90.71,0.8283,109.65,6.4571,5.8,13031.68,2.54,27.59,33587.66,1.69,4063
2021/5/13,0.99986797,,0.99982437,,,1.000665,1862.18789,49716.1916,0.06,90.75,0.8279,109.45,6.452,5.8,13124.99,2.51,23.13,34021.45,1.66,4112.5
2021/5/14,0.99996491,,0.99996213,,,0.999864,1869.825156,49880.53342,0.06,90.32,0.8236,109.34,6.4371,5.8,13429.98,2.51,18.81,34382.13,1.63,4173.9
2021/5/15,0.99982253,,1.00009016,,,0.999264,1882.571987,46760.18656,0.06,90.32,0.8236,109.34,6.4371,5.8,13429.98,2.51,18.81,34382.13,1.63,4173.9
2021/5/16,0.99997528,,1.00015547,,,1.000158,1948.342412,46456.05847,0.06,90.32,0.8236,109.34,6.4371,5.8,13429.98,2.51,18.81,34382.13,1.63,4173.9
2021/5/17,0.9998022,,1.00009976,,,1.000208,1894.629199,43537.51139,0.06,90.16,0.8229,109.19,6.4392,5.8,13379.05,2.54,19.72,34327.79,1.64,4163.3
2021/5/18,1.00068048,,1.00001839,,,1.000168,1878.78656,42909.40093,0.06,89.75,0.8182,108.88,6.4257,5.8,13303.64,2.52,21.34,34060.66,1.64,4127.8
2021/5/19,1.00161636,,0.99992609,,,1.000639,1874.398005,37002.44047,0.06,90.19,0.8215,109.21,6.435,5.8,13299.74,2.48,22.18,33896.04,1.68,4115.7
2021/5/20,1.00185206,,0.99988004,,,1.001125,1888.310628,40782.73826,0.06,89.81,0.8178,108.75,6.4349,5.8,13535.74,2.41,20.67,34084.15,1.63,4159.1
2021/5/21,1.00188755,,1.00041709,,,1.001472,1904.620738,37304.69067,0.06,90.02,0.821,108.94,6.4342,5.8,13470.99,2.43,20.15,34207.84,1.63,4155.9
2021/5/22,1.00155538,,1.00080685,,,1.000927,1905.878758,37536.63111,0.06,90.02,0.821,108.94,6.4342,5.8,13470.99,2.43,20.15,34207.84,1.63,4155.9
2021/5/23,1.00167359,,1.00042174,,,1.001822,1895.643295,34770.58362,0.06,90.02,0.821,108.94,6.4342,5.8,13470.99,2.43,20.15,34207.84,1.63,4155.9
2021/5/24,1.00147161,,1.00028747,,,1.001469,1882.655428,38705.97864,0.06,89.84,0.8187,108.74,6.4193,5.8,13661.17,2.44,18.4,34393.98,1.61,4197.1
2021/5/25,1.0011486,,0.9999299,,,1.001219,1903.538981,38402.22385,0.06,89.64,0.8162,108.76,6.411,5.8,13657.17,2.42,18.84,34312.46,1.56,4188.1
2021/5/26,1.00176644,,1.00041767,,,1.002009,1905.419567,39294.19738,0.06,90.04,0.8202,109.14,6.3917,5.8,13738,2.4,17.36,34323.05,1.58,4196
2021/5/27,1.00099112,,1.00024939,,,1.000651,1903.94472,38436.96854,0.06,89.97,0.82,109.8,6.3833,5.8,13736.28,2.42,16.74,34464.64,1.61,4200.9
2021/5/28,1.00048137,,1.00019569,,,1.000915,1919.74553,35697.60639,0.06,90.03,0.8202,109.81,6.3684,5.8,13748.74,2.42,16.76,34529.45,1.58,4204.1
2021/5/29,1.00039212,,0.99990108,,,1.000241,1933.510723,34616.068,0.06,90.03,0.8202,109.81,6.3684,5.8,13748.74,2.42,16.76,34529.45,1.58,4204.1
2021/5/30,1.00006295,,0.99949847,,,1.000438,1914.849755,35678.1292,0.06,90.03,0.8202,109.81,6.3684,5.8,13748.74,2.42,16.76,34529.45,1.58,4204.1
2021/5/31,1.00053281,,1.00026444,,,1.001447,1919.00198,37332.85369,0.06,90.03,0.8179,109.54,6.37,5.8,13748.74,2.42,16.76,34529.45,1.58,4204.1
2021/6/1,1.00010865,,1.00002504,,,1.001205,1909.972585,36684.92452,0.06,89.83,0.8188,109.45,6.3817,5.9,13736.48,2.46,17.9,34575.31,1.62,4202
2021/6/2,1.00055005,,1.00027737,,,1.001388,1912.676421,37575.17958,0.05,89.91,0.819,109.54,6.3811,5.9,13756.33,2.44,17.48,34600.38,1.59,4208.1
2021/6/3,1.00057072,,1.00024168,,,1.001582,1878.759759,39208.76599,0.05,90.51,0.8247,110.28,6.4038,5.9,13614.51,2.42,18.04,34577.04,1.63,4192.9
2021/6/4,1.00103757,,1.00074936,,,1.001273,1904.272711,36894.40533,0.05,90.14,0.8219,109.49,6.3953,5.9,13814.49,2.4,16.42,34756.39,1.56,4229.9
2021/6/5,1.00031258,,1.00018434,,,1.001037,1901.097491,35551.95873,0.05,90.14,0.8219,109.49,6.3953,5.9,13814.49,2.4,16.42,34756.39,1.56,4229.9
2021/6/6,1.00083959,,1.00057698,,,1.001932,1900.193175,35862.37773,0.05,90.14,0.8219,109.49,6.3953,5.9,13814.49,2.4,16.42,34756.39,1.56,4229.9
2021/6/7,1.00078862,,1.00053988,,,1.001249,1899.592238,33560.70784,0.05,89.95,0.8204,109.24,6.3973,5.9,13881.72,2.39,16.42,34630.24,1.57,4226.5
2021/6/8,1.00119008,,1.00049674,,,1.001362,1895.142251,33472.63175,0.05,90.08,0.8215,109.49,6.4005,5.9,13924.91,2.36,17.07,34599.82,1.53,4227.3
2021/6/9,1.00057216,,0.99995007,,,1.001103,1894.11951,37345.12149,0.06,90.12,0.8211,109.61,6.3875,5.9,13911.75,2.32,17.89,34447.14,1.5,4219.6
2021/6/10,1.00073789,,1.0003166,,,1.001286,1900.44867,36702.59937,0.06,90.07,0.8217,109.31,6.3933,5.9,14020.33,2.35,16.1,34466.24,1.45,4239.2
2021/6/11,1.0005113,,1.00043475,,,1.001335,1886.401488,37334.39953,0.06,90.56,0.8259,109.65,6.3987,5.9,14069.42,2.32,15.65,34479.6,1.47,4247.4
2021/6/12,1.0011399,,1.00113594,,,1.001714,1891.89322,35552.51715,0.06,90.56,0.8259,109.65,6.3987,5.9,14069.42,2.32,15.65,34479.6,1.47,4247.4
2021/6/13,0.99973289,,0.99963004,,,1.001129,1880.472926,39097.8609,0.06,90.56,0.8259,109.65,6.3987,5.9,14069.42,2.32,15.65,34479.6,1.47,4247.4
2021/6/14,1.00062581,,1.00003023,,,1.001339,1907.740245,40218.47786,0.06,90.52,0.8252,110.06,6.3987,5.9,14174.14,2.36,16.39,34393.75,1.51,4255.1
2021/6/15,1.00037721,,1.00028435,,,1.001277,1884.215546,40406.26899,0.06,90.54,0.8247,110.07,6.4061,5.9,14072.86,2.38,17.02,34299.33,1.51,4246.6
2021/6/16,1.0000229,,1.00016764,,,1.00056,1824.793311,38347.06323,0.06,91.13,0.8338,110.69,6.3972,5.9,14039.68,2.32,18.15,34033.67,1.57,4223.7
2021/6/17,1.00074513,,1.00071689,,,1.001501,1792.124361,38053.50417,0.06,91.89,0.8398,110.2,6.4483,5.9,14161.35,2.27,17.75,33823.45,1.52,4221.9
2021/6/18,1.00174913,,1.00138354,,,1.002437,1777.24744,35787.24478,0.06,92.22,0.8431,110.19,6.4531,5.9,14030.38,2.24,20.7,33290.08,1.45,4166.4
2021/6/19,1.00145053,,1.00138626,,,1.001712,1774.219769,35615.86927,0.06,92.22,0.8431,110.19,6.4531,5.9,14030.38,2.24,20.7,33290.08,1.45,4166.4
2021/6/20,1.00087549,,1.00096177,,,1.002035,1780.114208,35698.29644,0.06,92.22,0.8431,110.19,6.4531,5.9,14030.38,2.24,20.7,33290.08,1.45,4166.4
2021/6/21,1.00008932,,1.00025988,,,1.001174,1785.347276,31676.69373,0.06,91.9,0.8392,110.3,6.4669,5.9,14141.48,2.25,17.89,33876.97,1.5,4224.8
2021/6/22,1.00100216,,1.00080515,,,1.001611,1781.725019,32505.65982,0.06,91.76,0.8376,110.64,6.4812,5.9,14253.27,2.31,16.66,33945.58,1.48,4246.4
2021/6/23,1.00074583,,1.00047021,,,1.001306,1791.829124,33723.02898,0.1,91.8,0.8385,110.94,6.4739,5.9,14271.73,2.34,16.32,33874.24,1.5,4241.8
2021/6/24,1.00014878,,1.00012618,,,1.000631,1777.627827,34662.43589,0.1,91.81,0.8381,110.86,6.472,5.9,14369.71,2.3,15.97,34196.82,1.49,4266.5
2021/6/25,0.99984496,,1.00001683,,,1.000603,1778.209009,31637.78006,0.1,91.85,0.8379,110.77,6.4563,5.9,14360.39,2.34,15.62,34433.84,1.54,4280.7
2021/6/26,1.0012141,,1.00143569,,,1.003004,1782.424097,32186.27767,0.1,91.85,0.8379,110.77,6.4563,5.9,14360.39,2.34,15.62,34433.84,1.54,4280.7
2021/6/27,1.00064173,,1.00059122,,,1.002501,1791.397809,34649.64459,0.1,91.85,0.8379,110.77,6.4563,5.9,14360.39,2.34,15.62,34433.84,1.54,4280.7
2021/6/28,0.99992833,,0.99992529,,,1.000639,1785.680773,34434.33531,0.1,91.89,0.8385,110.62,6.4561,5.9,14500.51,2.33,15.76,34283.27,1.49,4290.6
2021/6/29,1.00002372,,1.00006596,,,1.0012,1767.572721,35867.77774,0.1,92.05,0.8406,110.5,6.4638,5.9,14528.33,2.32,16.02,34292.29,1.49,4291.8
2021/6/30,1.00021572,,1.00008869,,,1.001506,1777.6496,35040.83725,0.1,92.44,0.8434,111.1,6.4572,5.9,14503.95,2.32,15.83,34502.51,1.45,4297.5
2021/7/1,1.00022626,,1.00019184,,,1.000327,1777.287312,33572.11765,0.1,92.6,0.8439,111.5,6.4691,5.4,14522.38,2.35,15.48,34633.53,1.48,4319.9
2021/7/2,1.00003271,,1.00003484,,,1.001274,1792.817188,33897.04859,0.1,92.23,0.8428,111.04,6.4731,5.4,14639.33,2.33,15.07,34786.35,1.44,4352.3
2021/7/3,0.99995627,,0.99998396,,,1.001029,1793.237016,34668.5484,0.1,92.23,0.8428,111.04,6.4731,5.4,14639.33,2.33,15.07,34786.35,1.44,4352.3
2021/7/4,0.99950088,,0.99950038,,,1.000591,1794.282129,35287.77977,0.1,92.23,0.8428,111.04,6.4731,5.4,14639.33,2.33,15.07,34786.35,1.44,4352.3
2021/7/5,1.00066742,,1.00052779,,,1.001195,1793.377017,33746.00246,0.1,92.21,0.843,110.96,6.4643,5.4,14639.33,2.33,15.07,34786.35,1.44,4352.3
2021/7/6,1.00009009,,1.00005854,,,1.000658,1800.387285,34235.19345,0.1,92.55,0.8458,110.6,6.4792,5.4,14663.64,2.31,16.44,34577.37,1.37,4343.5
2021/7/7,1.00070837,,1.00036953,,,1.000358,1806.795125,33855.32689,0.1,92.64,0.8481,110.65,6.473,5.4,14665.06,2.28,16.2,34681.79,1.33,4358.1
2021/7/8,0.99989999,,0.99994464,,,1.000016,1812.387845,32877.37263,0.1,92.42,0.8444,109.79,6.4903,5.4,14559.78,2.22,19,34421.93,1.3,4320.8
2021/7/9,0.99963914,,0.99983057,,,1.000153,1815.319105,33798.01021,0.1,92.13,0.8421,110.14,6.4789,5.4,14701.92,2.28,16.18,34870.16,1.37,4369.6
2021/7/10,0.99997977,,1.0001543,,,1.000011,1810.311301,33520.51995,0.1,92.13,0.8421,110.14,6.4789,5.4,14701.92,2.28,16.18,34870.16,1.37,4369.6
2021/7/11,1.00022464,,1.00026757,,,1.000652,1812.14905,34240.18701,0.1,92.13,0.8421,110.14,6.4789,5.4,14701.92,2.28,16.18,34870.16,1.37,4369.6
2021/7/12,1.00027051,,1.00037212,,,1.000492,1809.264721,33155.84813,0.1,92.26,0.8431,110.35,6.4756,5.4,14733.24,2.33,16.17,34996.18,1.38,4384.6
2021/7/13,0.99989999,,1.00013966,,,1.000566,1811.884849,32702.02592,0.1,92.75,0.8492,110.61,6.4688,5.4,14677.65,2.36,17.12,34888.79,1.42,4369.2
2021/7/14,1.00013468,,0.99995353,,,1.001324,1832.211637,32822.34874,0.1,92.41,0.8449,109.99,6.4689,5.4,14644.95,2.34,16.33,34933.23,1.37,4374.3
2021/7/15,0.99994688,,1.00014627,,,1.000791,1833.69821,31780.73137,0.1,92.62,0.8465,109.86,6.4609,5.4,14543.13,2.32,17.01,34987.02,1.31,4360
2021/7/16,1.00037287,,1.0003355,,,1.000388,1813.0203,31421.53845,0.1,92.69,0.847,110.08,6.4792,5.4,14427.24,2.33,18.45,34687.85,1.31,4327.2
2021/7/17,1.00055176,,1.00049464,,,1.00112,1814.796608,31533.06753,0.1,92.69,0.847,110.08,6.4792,5.4,14427.24,2.33,18.45,34687.85,1.31,4327.2
2021/7/18,1.0006207,,1.00057363,,,1.001185,1819.119705,31796.81014,0.1,92.69,0.847,110.08,6.4792,5.4,14427.24,2.33,18.45,34687.85,1.31,4327.2
2021/7/19,1.0000932,,1.00025916,,,1.000392,1818.741472,30817.83166,0.1,92.89,0.8475,109.44,6.4905,5.4,14274.98,2.24,22.5,33962.04,1.19,4258.5
2021/7/20,1.00029684,,1.00027453,,,1.001171,1810.378856,29807.34767,0.1,92.97,0.8489,109.84,6.485,5.4,14498.88,2.26,19.73,34511.99,1.23,4323.1
2021/7/21,1.00026584,,1.00020118,,,1.001529,1807.655524,32110.69326,0.1,92.75,0.8479,110.27,6.468,5.4,14631.95,2.28,17.91,34798,1.3,4358.7
2021/7/22,1.00021732,,1.00029236,,,1.002083,1807.790906,32313.10632,0.1,92.82,0.8496,110.14,6.4707,5.4,14684.6,2.28,17.69,34823.35,1.27,4367.5
2021/7/23,1.00032575,,1.00006508,,,1.001689,1812.44787,33581.55061,0.1,92.91,0.8495,110.54,6.4814,5.4,14836.99,2.35,17.2,35061.55,1.3,4411.8
2021/7/24,1.00069813,,1.00023272,,,1.001411,1814.71908,34292.44591,0.1,92.91,0.8495,110.54,6.4814,5.4,14836.99,2.35,17.2,35061.55,1.3,4411.8
2021/7/25,1.0001628,,0.99958723,,,1.001346,1811.108367,35350.18697,0.1,92.91,0.8495,110.54,6.4814,5.4,14836.99,2.35,17.2,35061.55,1.3,4411.8
2021/7/26,1.00025354,,1.00010799,,,1.000698,1803.323374,37337.53331,0.1,92.65,0.8474,110.34,6.4827,5.4,14840.71,2.4,17.58,35144.31,1.29,4422.3
2021/7/27,1.00013227,,1.00001917,,,1.002041,1809.42893,39406.94098,0.1,92.43,0.8464,109.76,6.5112,5.4,14660.58,2.38,19.36,35058.52,1.25,4401.5
2021/7/28,1.00011706,,0.99979753,,,1.000982,1812.750926,39995.90647,0.1,92.32,0.8444,109.9,6.4909,5.4,14762.58,2.41,18.31,34930.93,1.26,4400.6
2021/7/29,1.00027814,,1.00020814,,,1.001404,1835.003896,40008.42085,0.1,91.86,0.8412,109.46,6.4564,5.4,14778.26,2.43,17.7,35084.53,1.28,4419.1
